lat,lon,our_class,margin,diesing_class,abslat
-70.0,-92.0,siliceous-ooze,-1.2225492,Lithogenous sediment,70.0
-70.0,-91.0,siliceous-ooze,-1.4029412,Lithogenous sediment,70.0
-70.0,-90.0,siliceous-ooze,-1.7637255,Lithogenous sediment,70.0
-70.0,-89.0,siliceous-ooze,-2.1696079,Lithogenous sediment,70.0
-70.0,-88.0,siliceous-ooze,-2.6656864,Lithogenous sediment,70.0
-70.0,-52.0,siliceous-ooze,-1.5382354,Lithogenous sediment,70.0
-70.0,-51.0,siliceous-ooze,-1.4480393,Lithogenous sediment,70.0
-70.0,-50.0,siliceous-ooze,-1.3578432,Lithogenous sediment,70.0
-70.0,-49.0,siliceous-ooze,-1.2225492,Lithogenous sediment,70.0
-70.0,-48.0,siliceous-ooze,-1.087255,Lithogenous sediment,70.0
-70.0,-47.0,siliceous-ooze,-0.9519608,Lithogenous sediment,70.0
-70.0,-46.0,siliceous-ooze,-0.90686274,Lithogenous sediment,70.0
-70.0,-45.0,siliceous-ooze,-0.8617649,Lithogenous sediment,70.0
-70.0,-44.0,siliceous-ooze,-0.8617649,Lithogenous sediment,70.0
-70.0,-43.0,siliceous-ooze,-0.8617649,Lithogenous sediment,70.0
-70.0,-42.0,siliceous-ooze,-0.7715688,Lithogenous sediment,70.0
-70.0,-41.0,siliceous-ooze,-0.68137264,Lithogenous sediment,70.0
-70.0,-40.0,siliceous-ooze,-0.5911765,Lithogenous sediment,70.0
-70.0,-39.0,siliceous-ooze,-0.5009804,Lithogenous sediment,70.0
-70.0,-38.0,siliceous-ooze,-0.45588255,Lithogenous sediment,70.0
-70.0,-37.0,siliceous-ooze,-0.41078424,Lithogenous sediment,70.0
-70.0,-36.0,siliceous-ooze,-0.41078424,Lithogenous sediment,70.0
-70.0,-35.0,siliceous-ooze,-0.36568642,Lithogenous sediment,70.0
-70.0,-34.0,siliceous-ooze,-0.3205881,Lithogenous sediment,70.0
-70.0,-33.0,siliceous-ooze,-0.27549028,Lithogenous sediment,70.0
-70.0,-32.0,siliceous-ooze,-0.23039246,Lithogenous sediment,70.0
-70.0,-31.0,siliceous-ooze,-0.18529415,Lithogenous sediment,70.0
-70.0,-30.0,siliceous-ooze,-0.14019632,Lithogenous sediment,70.0
-70.0,-29.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,-28.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,-27.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,-26.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,-25.0,siliceous-ooze,-0.14019632,Lithogenous sediment,70.0
-70.0,-24.0,siliceous-ooze,-0.14019632,Lithogenous sediment,70.0
-70.0,-23.0,siliceous-ooze,-0.14019632,Lithogenous sediment,70.0
-70.0,-22.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,-21.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,-20.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,-19.0,siliceous-ooze,-0.05000019,Lithogenous sediment,70.0
-70.0,-18.0,siliceous-ooze,-0.05000019,Lithogenous sediment,70.0
-70.0,-17.0,siliceous-ooze,-0.004901886,Lithogenous sediment,70.0
-70.0,-16.0,siliceous-ooze,-0.05000019,Lithogenous sediment,70.0
-70.0,-15.0,siliceous-ooze,-0.09509802,Lithogenous sediment,70.0
-70.0,169.0,siliceous-ooze,-2.3950982,Lithogenous sediment,70.0
-70.0,170.0,siliceous-ooze,-2.1245098,Lithogenous sediment,70.0
-70.0,171.0,siliceous-ooze,-2.214706,Lithogenous sediment,70.0
-70.0,172.0,siliceous-ooze,-2.4401963,Lithogenous sediment,70.0
-70.0,173.0,siliceous-ooze,-2.259804,Lithogenous sediment,70.0
-70.0,174.0,siliceous-ooze,-1.9441178,Lithogenous sediment,70.0
-70.0,175.0,siliceous-ooze,-1.6284316,Lithogenous sediment,70.0
-70.0,176.0,siliceous-ooze,-1.5382354,Lithogenous sediment,70.0
-70.0,177.0,siliceous-ooze,-1.3578432,Lithogenous sediment,70.0
-70.0,178.0,siliceous-ooze,-1.2225492,Lithogenous sediment,70.0
-70.0,179.0,siliceous-ooze,-1.2225492,Lithogenous sediment,70.0
-69.0,-180.0,siliceous-ooze,-1.2225492,Lithogenous sediment,69.0
-69.0,-179.0,siliceous-ooze,-1.6284316,Lithogenous sediment,69.0
-69.0,-178.0,siliceous-ooze,-1.3578432,Diatom ooze,69.0
-69.0,-177.0,siliceous-ooze,-0.90686274,Diatom ooze,69.0
-69.0,-176.0,siliceous-ooze,-0.7715688,Diatom ooze,69.0
-69.0,-175.0,siliceous-ooze,-0.7715688,Lithogenous sediment,69.0
-69.0,-174.0,siliceous-ooze,-0.5460787,Lithogenous sediment,69.0
-69.0,-173.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-172.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-171.0,siliceous-ooze,-0.5460787,Lithogenous sediment,69.0
-69.0,-170.0,siliceous-ooze,-0.68137264,Lithogenous sediment,69.0
-69.0,-169.0,siliceous-ooze,-0.7264707,Lithogenous sediment,69.0
-69.0,-168.0,siliceous-ooze,-0.7715688,Lithogenous sediment,69.0
-69.0,-167.0,siliceous-ooze,-0.7715688,Lithogenous sediment,69.0
-69.0,-166.0,siliceous-ooze,-0.7264707,Lithogenous sediment,69.0
-69.0,-165.0,siliceous-ooze,-0.81666684,Lithogenous sediment,69.0
-69.0,-164.0,siliceous-ooze,-0.81666684,Lithogenous sediment,69.0
-69.0,-163.0,siliceous-ooze,-0.81666684,Lithogenous sediment,69.0
-69.0,-162.0,siliceous-ooze,-0.7715688,Lithogenous sediment,69.0
-69.0,-161.0,siliceous-ooze,-0.7715688,Lithogenous sediment,69.0
-69.0,-160.0,siliceous-ooze,-0.7264707,Lithogenous sediment,69.0
-69.0,-159.0,siliceous-ooze,-0.7264707,Lithogenous sediment,69.0
-69.0,-158.0,siliceous-ooze,-0.5911765,Lithogenous sediment,69.0
-69.0,-157.0,siliceous-ooze,-0.45588255,Lithogenous sediment,69.0
-69.0,-156.0,siliceous-ooze,-0.45588255,Lithogenous sediment,69.0
-69.0,-155.0,siliceous-ooze,-0.41078424,Lithogenous sediment,69.0
-69.0,-154.0,siliceous-ooze,-0.36568642,Lithogenous sediment,69.0
-69.0,-153.0,siliceous-ooze,-0.3205881,Lithogenous sediment,69.0
-69.0,-152.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-151.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-150.0,siliceous-ooze,-0.27549028,Lithogenous sediment,69.0
-69.0,-149.0,siliceous-ooze,-0.27549028,Lithogenous sediment,69.0
-69.0,-148.0,siliceous-ooze,-0.27549028,Lithogenous sediment,69.0
-69.0,-147.0,siliceous-ooze,-0.3205881,Lithogenous sediment,69.0
-69.0,-146.0,siliceous-ooze,-0.27549028,Lithogenous sediment,69.0
-69.0,-145.0,siliceous-ooze,-0.27549028,Lithogenous sediment,69.0
-69.0,-144.0,siliceous-ooze,-0.27549028,Diatom ooze,69.0
-69.0,-143.0,siliceous-ooze,-0.3205881,Lithogenous sediment,69.0
-69.0,-142.0,siliceous-ooze,-0.3205881,Diatom ooze,69.0
-69.0,-141.0,siliceous-ooze,-0.3205881,Diatom ooze,69.0
-69.0,-140.0,siliceous-ooze,-0.27549028,Diatom ooze,69.0
-69.0,-139.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-138.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-137.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-136.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-135.0,siliceous-ooze,-0.23039246,Diatom ooze,69.0
-69.0,-134.0,siliceous-ooze,-0.27549028,Diatom ooze,69.0
-69.0,-133.0,siliceous-ooze,-0.36568642,Lithogenous sediment,69.0
-69.0,-132.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-131.0,siliceous-ooze,-0.68137264,Lithogenous sediment,69.0
-69.0,-130.0,siliceous-ooze,-0.7715688,Lithogenous sediment,69.0
-69.0,-129.0,siliceous-ooze,-0.90686274,Lithogenous sediment,69.0
-69.0,-128.0,siliceous-ooze,-0.9519608,Lithogenous sediment,69.0
-69.0,-127.0,siliceous-ooze,-0.9519608,Lithogenous sediment,69.0
-69.0,-126.0,siliceous-ooze,-0.90686274,Lithogenous sediment,69.0
-69.0,-125.0,siliceous-ooze,-0.90686274,Lithogenous sediment,69.0
-69.0,-124.0,siliceous-ooze,-0.90686274,Lithogenous sediment,69.0
-69.0,-123.0,siliceous-ooze,-0.8617649,Lithogenous sediment,69.0
-69.0,-122.0,siliceous-ooze,-0.9519608,Lithogenous sediment,69.0
-69.0,-121.0,siliceous-ooze,-1.1774511,Lithogenous sediment,69.0
-69.0,-120.0,siliceous-ooze,-1.1774511,Lithogenous sediment,69.0
-69.0,-119.0,siliceous-ooze,-1.1774511,Lithogenous sediment,69.0
-69.0,-118.0,siliceous-ooze,-1.1774511,Lithogenous sediment,69.0
-69.0,-117.0,siliceous-ooze,-0.9519608,Lithogenous sediment,69.0
-69.0,-116.0,siliceous-ooze,-0.68137264,Lithogenous sediment,69.0
-69.0,-115.0,siliceous-ooze,-0.7264707,Lithogenous sediment,69.0
-69.0,-114.0,siliceous-ooze,-0.5911765,Lithogenous sediment,69.0
-69.0,-113.0,siliceous-ooze,-0.6362748,Lithogenous sediment,69.0
-69.0,-112.0,siliceous-ooze,-0.81666684,Lithogenous sediment,69.0
-69.0,-111.0,siliceous-ooze,-0.81666684,Lithogenous sediment,69.0
-69.0,-110.0,siliceous-ooze,-0.7715688,Lithogenous sediment,69.0
-69.0,-109.0,siliceous-ooze,-0.5460787,Lithogenous sediment,69.0
-69.0,-108.0,siliceous-ooze,-0.5911765,Lithogenous sediment,69.0
-69.0,-107.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-106.0,siliceous-ooze,-0.45588255,Lithogenous sediment,69.0
-69.0,-105.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-104.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-103.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-102.0,siliceous-ooze,-0.45588255,Lithogenous sediment,69.0
-69.0,-101.0,siliceous-ooze,-0.36568642,Diatom ooze,69.0
-69.0,-100.0,siliceous-ooze,-0.27549028,Diatom ooze,69.0
-69.0,-99.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-98.0,siliceous-ooze,-0.18529415,Lithogenous sediment,69.0
-69.0,-97.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-96.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-95.0,siliceous-ooze,-0.36568642,Lithogenous sediment,69.0
-69.0,-94.0,siliceous-ooze,-0.5460787,Lithogenous sediment,69.0
-69.0,-93.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-92.0,siliceous-ooze,-0.5460787,Lithogenous sediment,69.0
-69.0,-90.0,siliceous-ooze,-1.2225492,Lithogenous sediment,69.0
-69.0,-89.0,siliceous-ooze,-1.0421569,Lithogenous sediment,69.0
-69.0,-88.0,siliceous-ooze,-1.2676473,Lithogenous sediment,69.0
-69.0,-87.0,siliceous-ooze,-1.4480393,Lithogenous sediment,69.0
-69.0,-86.0,siliceous-ooze,-1.5833335,Lithogenous sediment,69.0
-69.0,-85.0,siliceous-ooze,-1.5382354,Lithogenous sediment,69.0
-69.0,-84.0,siliceous-ooze,-1.4480393,Lithogenous sediment,69.0
-69.0,-83.0,siliceous-ooze,-1.6284316,Lithogenous sediment,69.0
-69.0,-82.0,siliceous-ooze,-1.8539217,Lithogenous sediment,69.0
-69.0,-81.0,siliceous-ooze,-2.1245098,Lithogenous sediment,69.0
-69.0,-80.0,siliceous-ooze,-2.4401963,Lithogenous sediment,69.0
-69.0,-53.0,siliceous-ooze,-1.7637255,Lithogenous sediment,69.0
-69.0,-52.0,siliceous-ooze,-1.5382354,Lithogenous sediment,69.0
-69.0,-51.0,siliceous-ooze,-1.4029412,Lithogenous sediment,69.0
-69.0,-50.0,siliceous-ooze,-1.3127451,Lithogenous sediment,69.0
-69.0,-49.0,siliceous-ooze,-1.2225492,Lithogenous sediment,69.0
-69.0,-48.0,siliceous-ooze,-1.087255,Lithogenous sediment,69.0
-69.0,-47.0,siliceous-ooze,-0.9519608,Lithogenous sediment,69.0
-69.0,-46.0,siliceous-ooze,-0.81666684,Lithogenous sediment,69.0
-69.0,-45.0,siliceous-ooze,-0.68137264,Lithogenous sediment,69.0
-69.0,-44.0,siliceous-ooze,-0.6362748,Lithogenous sediment,69.0
-69.0,-43.0,siliceous-ooze,-0.5911765,Lithogenous sediment,69.0
-69.0,-42.0,siliceous-ooze,-0.5460787,Lithogenous sediment,69.0
-69.0,-41.0,siliceous-ooze,-0.5009804,Lithogenous sediment,69.0
-69.0,-40.0,siliceous-ooze,-0.45588255,Lithogenous sediment,69.0
-69.0,-39.0,siliceous-ooze,-0.41078424,Lithogenous sediment,69.0
-69.0,-38.0,siliceous-ooze,-0.36568642,Lithogenous sediment,69.0
-69.0,-37.0,siliceous-ooze,-0.36568642,Lithogenous sediment,69.0
-69.0,-36.0,siliceous-ooze,-0.27549028,Lithogenous sediment,69.0
-69.0,-35.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-34.0,siliceous-ooze,-0.23039246,Lithogenous sediment,69.0
-69.0,-33.0,siliceous-ooze,-0.18529415,Lithogenous sediment,69.0
-69.0,-32.0,siliceous-ooze,-0.14019632,Lithogenous sediment,69.0
-69.0,-31.0,siliceous-ooze,-0.09509802,Clay,69.0
-69.0,-30.0,siliceous-ooze,-0.05000019,Lithogenous sediment,69.0
-69.0,-29.0,siliceous-ooze,-0.05000019,Lithogenous sediment,69.0
-69.0,-28.0,siliceous-ooze,-0.004901886,Lithogenous sediment,69.0
-69.0,-27.0,siliceous-ooze,0.040195942,Lithogenous sediment,69.0
-69.0,-26.0,siliceous-ooze,0.040195942,Lithogenous sediment,69.0
-69.0,-25.0,siliceous-ooze,0.040195942,Lithogenous sediment,69.0
-69.0,-24.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-23.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-22.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-21.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-20.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-19.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-18.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-17.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-16.0,siliceous-ooze,0.13039207,Lithogenous sediment,69.0
-69.0,-15.0,siliceous-ooze,0.13039207,Lithogenous sediment,69.0
-69.0,-14.0,siliceous-ooze,0.13039207,Lithogenous sediment,69.0
-69.0,-13.0,siliceous-ooze,0.08529425,Lithogenous sediment,69.0
-69.0,-12.0,siliceous-ooze,-0.05000019,Lithogenous sediment,69.0
-69.0,-11.0,siliceous-ooze,-0.3205881,Lithogenous sediment,69.0
-69.0,-10.0,siliceous-ooze,-0.6362748,Lithogenous sediment,69.0
-69.0,-9.0,siliceous-ooze,-0.90686274,Lithogenous sediment,69.0
-69.0,-8.0,siliceous-ooze,-1.1323531,Lithogenous sediment,69.0
-69.0,-7.0,siliceous-ooze,-1.5382354,Lithogenous sediment,69.0
-69.0,-6.0,siliceous-ooze,-1.8539217,Lithogenous sediment,69.0
-69.0,-5.0,siliceous-ooze,-1.7637255,Lithogenous sediment,69.0
-69.0,-4.0,siliceous-ooze,-1.3578432,Lithogenous sediment,69.0
-69.0,-3.0,siliceous-ooze,-1.1323531,Lithogenous sediment,69.0
-69.0,-2.0,siliceous-ooze,-1.3127451,Lithogenous sediment,69.0
-69.0,-1.0,siliceous-ooze,-1.5833335,Lithogenous sediment,69.0
-69.0,15.0,siliceous-ooze,-2.6656864,Lithogenous sediment,69.0
-69.0,16.0,siliceous-ooze,-2.6205883,Lithogenous sediment,69.0
-69.0,17.0,siliceous-ooze,-2.259804,Lithogenous sediment,69.0
-69.0,18.0,siliceous-ooze,-1.6735296,Lithogenous sediment,69.0
-69.0,19.0,siliceous-ooze,-1.4029412,Lithogenous sediment,69.0
-69.0,20.0,siliceous-ooze,-1.2676473,Lithogenous sediment,69.0
-69.0,21.0,siliceous-ooze,-1.3578432,Lithogenous sediment,69.0
-69.0,22.0,siliceous-ooze,-1.3127451,Lithogenous sediment,69.0
-69.0,23.0,siliceous-ooze,-1.3127451,Lithogenous sediment,69.0
-69.0,24.0,siliceous-ooze,-1.3578432,Lithogenous sediment,69.0
-69.0,25.0,siliceous-ooze,-1.4931374,Lithogenous sediment,69.0
-69.0,162.0,siliceous-ooze,-2.9362745,Lithogenous sediment,69.0
-69.0,163.0,siliceous-ooze,-2.5754902,Lithogenous sediment,69.0
-69.0,164.0,siliceous-ooze,-2.485294,Lithogenous sediment,69.0
-69.0,165.0,siliceous-ooze,-2.3950982,Lithogenous sediment,69.0
-69.0,166.0,siliceous-ooze,-2.304902,Lithogenous sediment,69.0
-69.0,167.0,siliceous-ooze,-2.214706,Lithogenous sediment,69.0
-69.0,168.0,siliceous-ooze,-2.0794117,Lithogenous sediment,69.0
-69.0,169.0,siliceous-ooze,-2.034314,Lithogenous sediment,69.0
-69.0,170.0,siliceous-ooze,-1.9441178,Lithogenous sediment,69.0
-69.0,171.0,siliceous-ooze,-1.7186275,Lithogenous sediment,69.0
-69.0,172.0,siliceous-ooze,-1.8088236,Lithogenous sediment,69.0
-69.0,173.0,siliceous-ooze,-1.6735296,Lithogenous sediment,69.0
-69.0,174.0,siliceous-ooze,-1.3578432,Lithogenous sediment,69.0
-69.0,175.0,siliceous-ooze,-1.1774511,Lithogenous sediment,69.0
-69.0,176.0,siliceous-ooze,-1.1323531,Lithogenous sediment,69.0
-69.0,177.0,siliceous-ooze,-1.1774511,Lithogenous sediment,69.0
-69.0,178.0,siliceous-ooze,-1.1774511,Lithogenous sediment,69.0
-69.0,179.0,siliceous-ooze,-1.1323531,Lithogenous sediment,69.0
-68.0,-180.0,siliceous-ooze,-1.9892159,Lithogenous sediment,68.0
-68.0,-179.0,siliceous-ooze,-1.7186275,Lithogenous sediment,68.0
-68.0,-178.0,siliceous-ooze,-1.2676473,Lithogenous sediment,68.0
-68.0,-177.0,siliceous-ooze,-0.99705887,Lithogenous sediment,68.0
-68.0,-176.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-175.0,siliceous-ooze,-0.7264707,Lithogenous sediment,68.0
-68.0,-174.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-173.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-172.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-171.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-170.0,siliceous-ooze,-0.9519608,Lithogenous sediment,68.0
-68.0,-169.0,siliceous-ooze,-1.0421569,Lithogenous sediment,68.0
-68.0,-168.0,siliceous-ooze,-1.0421569,Lithogenous sediment,68.0
-68.0,-167.0,siliceous-ooze,-0.99705887,Lithogenous sediment,68.0
-68.0,-166.0,siliceous-ooze,-0.9519608,Lithogenous sediment,68.0
-68.0,-165.0,siliceous-ooze,-0.99705887,Lithogenous sediment,68.0
-68.0,-164.0,siliceous-ooze,-0.9519608,Lithogenous sediment,68.0
-68.0,-163.0,siliceous-ooze,-0.90686274,Lithogenous sediment,68.0
-68.0,-162.0,siliceous-ooze,-0.90686274,Lithogenous sediment,68.0
-68.0,-161.0,siliceous-ooze,-0.8617649,Lithogenous sediment,68.0
-68.0,-160.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-159.0,siliceous-ooze,-0.68137264,Lithogenous sediment,68.0
-68.0,-158.0,siliceous-ooze,-0.6362748,Lithogenous sediment,68.0
-68.0,-157.0,siliceous-ooze,-0.5911765,Lithogenous sediment,68.0
-68.0,-156.0,siliceous-ooze,-0.5460787,Lithogenous sediment,68.0
-68.0,-155.0,siliceous-ooze,-0.5009804,Lithogenous sediment,68.0
-68.0,-154.0,siliceous-ooze,-0.41078424,Lithogenous sediment,68.0
-68.0,-153.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-152.0,siliceous-ooze,-0.23039246,Lithogenous sediment,68.0
-68.0,-151.0,siliceous-ooze,-0.23039246,Lithogenous sediment,68.0
-68.0,-150.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-149.0,siliceous-ooze,-0.36568642,Lithogenous sediment,68.0
-68.0,-148.0,siliceous-ooze,-0.36568642,Diatom ooze,68.0
-68.0,-147.0,siliceous-ooze,-0.41078424,Diatom ooze,68.0
-68.0,-146.0,siliceous-ooze,-0.36568642,Lithogenous sediment,68.0
-68.0,-145.0,siliceous-ooze,-0.36568642,Diatom ooze,68.0
-68.0,-144.0,siliceous-ooze,-0.36568642,Diatom ooze,68.0
-68.0,-143.0,siliceous-ooze,-0.41078424,Diatom ooze,68.0
-68.0,-142.0,siliceous-ooze,-0.41078424,Diatom ooze,68.0
-68.0,-141.0,siliceous-ooze,-0.36568642,Diatom ooze,68.0
-68.0,-140.0,siliceous-ooze,-0.3205881,Diatom ooze,68.0
-68.0,-139.0,siliceous-ooze,-0.3205881,Diatom ooze,68.0
-68.0,-138.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-137.0,siliceous-ooze,-0.23039246,Diatom ooze,68.0
-68.0,-136.0,siliceous-ooze,-0.18529415,Diatom ooze,68.0
-68.0,-135.0,siliceous-ooze,-0.18529415,Diatom ooze,68.0
-68.0,-134.0,siliceous-ooze,-0.18529415,Diatom ooze,68.0
-68.0,-133.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-132.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-131.0,siliceous-ooze,-0.3205881,Diatom ooze,68.0
-68.0,-130.0,siliceous-ooze,-0.45588255,Diatom ooze,68.0
-68.0,-129.0,siliceous-ooze,-0.5460787,Diatom ooze,68.0
-68.0,-128.0,siliceous-ooze,-0.5460787,Diatom ooze,68.0
-68.0,-127.0,siliceous-ooze,-0.5460787,Diatom ooze,68.0
-68.0,-126.0,siliceous-ooze,-0.5460787,Diatom ooze,68.0
-68.0,-125.0,siliceous-ooze,-0.5460787,Lithogenous sediment,68.0
-68.0,-124.0,siliceous-ooze,-0.5009804,Lithogenous sediment,68.0
-68.0,-123.0,siliceous-ooze,-0.45588255,Diatom ooze,68.0
-68.0,-122.0,siliceous-ooze,-0.6362748,Lithogenous sediment,68.0
-68.0,-121.0,siliceous-ooze,-0.45588255,Diatom ooze,68.0
-68.0,-120.0,siliceous-ooze,-0.45588255,Diatom ooze,68.0
-68.0,-119.0,siliceous-ooze,-0.45588255,Lithogenous sediment,68.0
-68.0,-118.0,siliceous-ooze,-0.5009804,Lithogenous sediment,68.0
-68.0,-117.0,siliceous-ooze,-0.41078424,Lithogenous sediment,68.0
-68.0,-116.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-115.0,siliceous-ooze,-0.23039246,Diatom ooze,68.0
-68.0,-114.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-113.0,siliceous-ooze,-0.41078424,Diatom ooze,68.0
-68.0,-112.0,siliceous-ooze,-0.45588255,Diatom ooze,68.0
-68.0,-111.0,siliceous-ooze,-0.5009804,Diatom ooze,68.0
-68.0,-110.0,siliceous-ooze,-0.5911765,Lithogenous sediment,68.0
-68.0,-109.0,siliceous-ooze,-0.41078424,Lithogenous sediment,68.0
-68.0,-108.0,siliceous-ooze,-0.3205881,Diatom ooze,68.0
-68.0,-107.0,siliceous-ooze,-0.27549028,Diatom ooze,68.0
-68.0,-106.0,siliceous-ooze,-0.18529415,Diatom ooze,68.0
-68.0,-105.0,siliceous-ooze,-0.14019632,Lithogenous sediment,68.0
-68.0,-104.0,siliceous-ooze,-0.14019632,Lithogenous sediment,68.0
-68.0,-103.0,siliceous-ooze,-0.18529415,Lithogenous sediment,68.0
-68.0,-102.0,siliceous-ooze,-0.14019632,Lithogenous sediment,68.0
-68.0,-101.0,siliceous-ooze,-0.09509802,Lithogenous sediment,68.0
-68.0,-100.0,siliceous-ooze,-0.09509802,Lithogenous sediment,68.0
-68.0,-99.0,siliceous-ooze,-0.09509802,Lithogenous sediment,68.0
-68.0,-98.0,siliceous-ooze,-0.09509802,Lithogenous sediment,68.0
-68.0,-97.0,siliceous-ooze,-0.09509802,Lithogenous sediment,68.0
-68.0,-96.0,siliceous-ooze,-0.14019632,Lithogenous sediment,68.0
-68.0,-95.0,siliceous-ooze,-0.18529415,Lithogenous sediment,68.0
-68.0,-94.0,siliceous-ooze,-0.18529415,Lithogenous sediment,68.0
-68.0,-93.0,siliceous-ooze,-0.18529415,Lithogenous sediment,68.0
-68.0,-92.0,siliceous-ooze,-0.23039246,Lithogenous sediment,68.0
-68.0,-91.0,siliceous-ooze,-0.5009804,Lithogenous sediment,68.0
-68.0,-90.0,siliceous-ooze,-0.6362748,Lithogenous sediment,68.0
-68.0,-89.0,siliceous-ooze,-0.5911765,Lithogenous sediment,68.0
-68.0,-88.0,siliceous-ooze,-0.6362748,Lithogenous sediment,68.0
-68.0,-87.0,siliceous-ooze,-0.7264707,Lithogenous sediment,68.0
-68.0,-86.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-85.0,siliceous-ooze,-0.68137264,Diatom ooze,68.0
-68.0,-84.0,siliceous-ooze,-0.68137264,Diatom ooze,68.0
-68.0,-83.0,siliceous-ooze,-0.7264707,Lithogenous sediment,68.0
-68.0,-82.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-81.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-80.0,siliceous-ooze,-0.7715688,Lithogenous sediment,68.0
-68.0,-79.0,siliceous-ooze,-0.8617649,Lithogenous sediment,68.0
-68.0,-78.0,siliceous-ooze,-1.0421569,Lithogenous sediment,68.0
-68.0,-77.0,siliceous-ooze,-1.4029412,Lithogenous sediment,68.0
-68.0,-76.0,siliceous-ooze,-2.034314,Lithogenous sediment,68.0
-68.0,-53.0,siliceous-ooze,-1.7186275,Lithogenous sediment,68.0
-68.0,-52.0,siliceous-ooze,-1.4931374,Lithogenous sediment,68.0
-68.0,-51.0,siliceous-ooze,-1.3578432,Lithogenous sediment,68.0
-68.0,-50.0,siliceous-ooze,-1.2225492,Lithogenous sediment,68.0
-68.0,-49.0,siliceous-ooze,-1.1323531,Lithogenous sediment,68.0
-68.0,-48.0,siliceous-ooze,-1.0421569,Lithogenous sediment,68.0
-68.0,-47.0,siliceous-ooze,-0.9519608,Lithogenous sediment,68.0
-68.0,-46.0,siliceous-ooze,-0.8617649,Lithogenous sediment,68.0
-68.0,-45.0,siliceous-ooze,-0.7264707,Lithogenous sediment,68.0
-68.0,-44.0,siliceous-ooze,-0.5911765,Lithogenous sediment,68.0
-68.0,-43.0,siliceous-ooze,-0.45588255,Lithogenous sediment,68.0
